lon (deg E), lat (deg N)
-122.937, 39.910
-122.542, 40.002
-122.147, 40.092
-121.751, 40.181
-121.354, 40.269
-120.956, 40.356
-120.557, 40.441
-120.157, 40.525
-119.755, 40.608
-119.353, 40.689
-118.950, 40.769
-118.547, 40.847
-118.142, 40.924
-117.736, 41.000
-117.329, 41.074
-116.922, 41.147
-116.514, 41.219
-116.105, 41.289
-115.695, 41.358
-115.284, 41.425
-114.872, 41.491
-114.460, 41.556
-114.047, 41.619
-113.633, 41.681
-113.218, 41.741
-112.803, 41.800
-112.386, 41.857
-111.970, 41.913
-111.552, 41.968
-111.134, 42.021
-110.715, 42.073
-110.296, 42.123
-109.876, 42.172
-109.455, 42.219
-109.034, 42.265
-108.612, 42.310
-108.190, 42.353
-107.767, 42.394
-107.344, 42.435
-106.920, 42.473
-106.495, 42.510
-106.071, 42.546
-105.645, 42.580
-105.220, 42.613
-104.794, 42.644
-104.367, 42.674
-103.940, 42.703
-103.513, 42.729
-103.086, 42.755
-102.658, 42.779
-102.230, 42.801
-101.801, 42.822
-101.372, 42.841
-100.944, 42.859
-100.514, 42.876
-100.085, 42.891
-99.656, 42.904
-99.226, 42.916
-98.796, 42.927
-98.366, 42.936
-97.936, 42.943
-97.506, 42.949
-97.076, 42.954
-96.645, 42.957
-96.215, 42.958
-95.785, 42.958
-95.355, 42.957
-94.924, 42.954
-94.494, 42.949
-94.064, 42.943
-93.634, 42.936
-93.204, 42.927
-92.774, 42.916
-92.344, 42.904
-91.915, 42.891
-91.486, 42.876
-91.056, 42.859
-90.628, 42.841
-90.199, 42.822
-89.770, 42.801
-89.342, 42.779
-88.914, 42.755
-88.487, 42.729
-88.060, 42.703
-85.929, 42.546
-85.505, 42.510
-85.080, 42.473
-84.656, 42.435
-84.233, 42.394
-83.810, 42.353
-83.388, 42.310
-80.448, 41.968
-80.030, 41.913
-79.614, 41.857
-79.197, 41.800
-78.782, 41.741
-78.367, 41.681
-77.953, 41.619
-77.540, 41.556
-77.128, 41.491
-76.716, 41.425
-76.305, 41.358
-75.895, 41.289
-75.486, 41.219
-75.078, 41.147
-74.671, 41.074
-74.264, 41.000
-73.858, 40.924
-73.453, 40.847
-73.050, 40.769
-123.845, 40.024
-123.452, 40.119
-123.057, 40.213
-122.662, 40.305
-122.265, 40.396
-121.867, 40.486
-121.468, 40.574
-121.069, 40.661
-120.668, 40.746
-120.266, 40.831
-119.863, 40.914
-119.460, 40.995
-119.055, 41.075
-118.649, 41.154
-118.243, 41.232
-117.836, 41.308
-117.427, 41.382
-117.018, 41.456
-116.608, 41.527
-116.197, 41.598
-115.785, 41.667
-115.373, 41.735
-114.959, 41.801
-114.545, 41.866
-114.130, 41.929
-113.714, 41.991
-113.298, 42.052
-112.881, 42.111
-112.463, 42.169
-112.044, 42.225
-111.625, 42.280
-111.205, 42.333
-110.784, 42.385
-110.363, 42.436
-109.941, 42.485
-109.518, 42.532
-109.095, 42.578
-108.671, 42.623
-108.247, 42.666
-107.822, 42.708
-107.397, 42.748
-106.971, 42.787
-106.545, 42.824
-106.118, 42.860
-105.691, 42.895
-105.263, 42.928
-104.835, 42.959
-104.407, 42.989
-103.978, 43.017
-103.549, 43.044
-103.119, 43.070
-102.689, 43.094
-102.259, 43.116
-101.829, 43.137
-101.398, 43.157
-100.967, 43.175
-100.536, 43.191
-100.104, 43.206
-99.673, 43.220
-99.241, 43.232
-98.809, 43.242
-98.377, 43.251
-97.945, 43.259
-97.513, 43.265
-97.081, 43.269
-96.649, 43.272
-96.216, 43.274
-95.784, 43.274
-95.351, 43.272
-94.919, 43.269
-94.487, 43.265
-94.055, 43.259
-93.623, 43.251
-93.191, 43.242
-92.759, 43.232
-92.327, 43.220
-91.896, 43.206
-91.464, 43.191
-91.033, 43.175
-90.602, 43.157
-90.171, 43.137
-89.741, 43.116
-89.311, 43.094
-88.881, 43.070
-88.451, 43.044
-88.022, 43.017
-85.882, 42.860
-85.455, 42.824
-85.029, 42.787
-84.603, 42.748
-84.178, 42.708
-83.753, 42.666
-83.329, 42.623
-82.905, 42.578
-79.537, 42.169
-79.119, 42.111
-78.702, 42.052
-78.286, 41.991
-77.870, 41.929
-77.455, 41.866
-77.041, 41.801
-76.627, 41.735
-76.215, 41.667
-75.803, 41.598
-75.392, 41.527
-74.982, 41.456
-74.573, 41.382
-74.164, 41.308
-73.757, 41.232
-73.351, 41.154
-72.540, 40.995
-123.970, 40.326
-123.575, 40.422
-123.179, 40.516
-122.782, 40.608
-122.384, 40.700
-121.984, 40.790
-121.584, 40.878
-121.182, 40.966
-120.780, 41.052
-120.377, 41.136
-119.972, 41.219
-119.567, 41.301
-119.161, 41.382
-118.753, 41.461
-118.345, 41.539
-117.936, 41.615
-117.526, 41.690
-117.115, 41.764
-116.703, 41.836
-116.290, 41.907
-115.877, 41.976
-115.463, 42.044
-115.047, 42.110
-114.631, 42.176
-114.215, 42.239
-113.797, 42.302
-113.379, 42.362
-112.960, 42.422
-112.540, 42.480
-112.119, 42.536
-111.698, 42.591
-111.276, 42.645
-110.853, 42.697
-110.430, 42.748
-110.006, 42.797
-109.582, 42.845
-109.157, 42.891
-108.731, 42.936
-108.305, 42.980
-107.878, 43.021
-107.451, 43.062
-107.023, 43.101
-106.595, 43.138
-106.166, 43.174
-105.737, 43.209
-105.307, 43.242
-104.877, 43.274
-104.447, 43.304
-104.016, 43.332
-103.585, 43.359
-103.153, 43.385
-102.721, 43.409
-102.289, 43.431
-101.856, 43.453
-101.424, 43.472
-100.991, 43.490
-100.557, 43.507
-100.124, 43.522
-99.690, 43.535
-99.257, 43.548
-98.823, 43.558
-98.389, 43.567
-97.955, 43.575
-97.520, 43.581
-97.086, 43.585
-96.652, 43.588
-96.217, 43.590
-95.783, 43.590
-95.348, 43.588
-94.914, 43.585
-94.480, 43.581
-94.045, 43.575
-93.611, 43.567
-93.177, 43.558
-92.743, 43.548
-92.310, 43.535
-91.876, 43.522
-91.443, 43.507
-91.009, 43.490
-90.576, 43.472
-90.144, 43.453
-89.711, 43.431
-89.279, 43.409
-88.847, 43.385
-88.415, 43.359
-87.984, 43.332
-86.263, 43.209
-85.834, 43.174
-85.405, 43.138
-84.977, 43.101
-84.549, 43.062
-84.122, 43.021
-83.695, 42.980
-83.269, 42.936
-82.843, 42.891
-79.040, 42.422
-78.621, 42.362
-78.203, 42.302
-77.785, 42.239
-77.369, 42.176
-76.953, 42.110
-76.537, 42.044
-76.123, 41.976
-75.710, 41.907
-75.297, 41.836
-74.885, 41.764
-74.474, 41.690
-74.064, 41.615
-73.655, 41.539
-73.247, 41.461
-72.839, 41.382
-72.433, 41.301
-124.096, 40.628
-123.700, 40.724
-123.302, 40.818
-122.903, 40.911
-122.503, 41.003
-122.102, 41.093
-121.700, 41.182
-121.297, 41.270
-120.893, 41.356
-120.488, 41.441
-120.082, 41.525
-119.675, 41.607
-119.267, 41.688
-118.858, 41.768
-118.448, 41.846
-118.037, 41.922
-117.625, 41.998
-117.213, 42.072
-116.799, 42.144
-116.385, 42.215
-115.969, 42.285
-115.553, 42.353
-115.136, 42.420
-114.718, 42.485
-114.300, 42.549
-113.880, 42.612
-113.039, 42.732
-112.617, 42.791
-112.195, 42.847
-111.772, 42.903
-111.348, 42.957
-110.924, 43.009
-110.498, 43.060
-110.073, 43.109
-109.646, 43.157
-109.219, 43.204
-108.792, 43.249
-108.363, 43.293
-107.935, 43.335
-107.505, 43.375
-107.076, 43.414
-106.645, 43.452
-106.214, 43.488
-105.783, 43.523
-105.352, 43.556
-104.919, 43.588
-104.487, 43.618
-104.054, 43.647
-103.621, 43.674
-103.187, 43.700
-102.753, 43.724
-102.319, 43.746
-101.884, 43.768
-101.450, 43.787
-101.015, 43.806
-100.579, 43.822
-100.144, 43.837
-99.708, 43.851
-99.272, 43.863
-98.836, 43.874
-98.400, 43.883
-97.964, 43.890
-97.528, 43.896
-97.091, 43.901
-96.655, 43.904
-96.218, 43.905
-95.782, 43.905
-95.345, 43.904
-94.909, 43.901
-94.472, 43.896
-94.036, 43.890
-93.600, 43.883
-93.164, 43.874
-92.728, 43.863
-92.292, 43.851
-91.856, 43.837
-91.421, 43.822
-90.985, 43.806
-90.550, 43.787
-90.116, 43.768
-89.681, 43.746
-89.247, 43.724
-88.813, 43.700
-88.379, 43.674
-87.946, 43.647
-86.217, 43.523
-85.786, 43.488
-85.355, 43.452
-84.924, 43.414
-84.495, 43.375
-84.065, 43.335
-83.637, 43.293
-83.208, 43.249
-82.781, 43.204
-78.540, 42.673
-78.120, 42.612
-77.700, 42.549
-77.282, 42.485
-76.864, 42.420
-76.447, 42.353
-76.031, 42.285
-75.615, 42.215
-75.201, 42.144
-74.787, 42.072
-74.375, 41.998
-73.552, 41.846
-73.142, 41.768
-72.733, 41.688
-72.325, 41.607
-71.918, 41.525
-71.512, 41.441
-123.825, 41.026
-123.426, 41.121
-123.025, 41.214
-122.624, 41.306
-122.221, 41.397
-121.818, 41.486
-121.413, 41.575
-121.007, 41.661
-120.601, 41.747
-120.193, 41.830
-119.784, 41.913
-119.374, 41.994
-118.964, 42.074
-118.552, 42.152
-118.139, 42.229
-117.726, 42.305
-117.311, 42.379
-116.896, 42.452
-116.480, 42.523
-116.063, 42.593
-115.645, 42.662
-115.226, 42.729
-114.806, 42.795
-114.386, 42.859
-113.964, 42.922
-113.542, 42.983
-113.119, 43.043
-112.696, 43.101
-112.272, 43.158
-111.846, 43.214
-111.421, 43.268
-110.994, 43.321
-110.567, 43.372
-110.139, 43.422
-109.711, 43.470
-109.282, 43.516
-108.852, 43.562
-108.422, 43.605
-107.992, 43.648
-107.560, 43.689
-107.128, 43.728
-106.696, 43.766
-106.263, 43.802
-105.830, 43.837
-105.396, 43.870
-104.962, 43.902
-104.528, 43.932
-104.093, 43.961
-103.657, 43.988
-103.222, 44.014
-102.786, 44.039
-102.349, 44.061
-101.913, 44.083
-101.476, 44.102
-101.039, 44.121
-100.601, 44.137
-100.164, 44.153
-99.726, 44.166
-99.288, 44.178
-98.850, 44.189
-98.412, 44.198
-97.973, 44.206
-97.535, 44.212
-97.096, 44.216
-96.658, 44.219
-96.219, 44.221
-95.781, 44.221
-95.342, 44.219
-94.904, 44.216
-94.465, 44.212
-94.027, 44.206
-93.588, 44.198
-93.150, 44.189
-92.712, 44.178
-92.274, 44.166
-91.836, 44.153
-91.399, 44.137
-90.961, 44.121
-90.524, 44.102
-90.087, 44.083
-89.651, 44.061
-89.214, 44.039
-88.778, 44.014
-87.907, 43.961
-86.170, 43.837
-85.737, 43.802
-85.304, 43.766
-84.872, 43.728
-84.440, 43.689
-84.008, 43.648
-83.578, 43.605
-83.148, 43.562
-82.718, 43.516
-78.881, 43.043
-78.458, 42.983
-78.036, 42.922
-77.614, 42.859
-77.194, 42.795
-76.774, 42.729
-76.355, 42.662
-75.937, 42.593
-75.520, 42.523
-75.104, 42.452
-74.689, 42.379
-74.274, 42.305
-73.861, 42.229
-73.448, 42.152
-73.036, 42.074
-72.626, 41.994
-72.216, 41.913
-71.807, 41.830
-71.399, 41.747
-70.993, 41.661
-70.587, 41.575
-123.952, 41.328
-123.551, 41.423
-123.149, 41.517
-122.746, 41.609
-122.342, 41.700
-121.936, 41.790
-121.123, 41.966
-120.714, 42.051
-120.305, 42.136
-119.894, 42.219
-119.483, 42.300
-119.070, 42.380
-118.657, 42.459
-118.243, 42.536
-117.827, 42.612
-117.411, 42.687
-116.994, 42.760
-116.576, 42.832
-116.157, 42.902
-115.737, 42.971
-115.316, 43.038
-114.895, 43.104
-114.472, 43.168
-114.049, 43.232
-113.625, 43.293
-113.201, 43.353
-112.775, 43.412
-112.349, 43.469
-111.922, 43.525
-111.494, 43.579
-111.066, 43.632
-110.637, 43.684
-110.207, 43.733
-109.777, 43.782
-109.346, 43.829
-108.914, 43.874
-108.482, 43.918
-108.049, 43.961
-107.616, 44.002
-107.182, 44.041
-106.748, 44.079
-106.313, 44.116
-105.877, 44.151
-105.442, 44.184
-105.005, 44.216
-104.569, 44.246
-104.132, 44.275
-103.694, 44.303
-103.257, 44.329
-102.819, 44.353
-102.380, 44.376
-101.941, 44.397
-101.502, 44.417
-101.063, 44.435
-100.624, 44.452
-100.184, 44.468
-99.744, 44.481
-99.304, 44.494
-98.864, 44.504
-98.423, 44.513
-97.983, 44.521
-97.542, 44.527
-97.102, 44.532
-96.661, 44.535
-96.220, 44.536
-95.780, 44.536
-95.339, 44.535
-94.898, 44.532
-94.458, 44.527
-94.017, 44.521
-93.577, 44.513
-93.136, 44.504
-92.696, 44.494
-92.256, 44.481
-91.816, 44.468
-91.376, 44.452
-90.937, 44.435
-90.498, 44.417
-90.059, 44.397
-89.620, 44.376
-89.181, 44.353
-88.743, 44.329
-88.306, 44.303
-87.868, 44.275
-86.123, 44.151
-85.687, 44.116
-85.252, 44.079
-84.818, 44.041
-84.384, 44.002
-83.951, 43.961
-83.086, 43.874
-82.654, 43.829
-78.375, 43.293
-77.951, 43.232
-77.528, 43.168
-77.105, 43.104
-76.684, 43.038
-76.263, 42.971
-75.843, 42.902
-75.424, 42.832
-75.006, 42.760
-74.589, 42.687
-74.173, 42.612
-73.757, 42.536
-73.343, 42.459
-72.930, 42.380
-72.517, 42.300
-72.106, 42.219
-71.695, 42.136
-71.286, 42.051
-70.877, 41.966
-124.079, 41.629
-123.677, 41.725
-123.273, 41.819
-122.869, 41.912
-122.463, 42.004
-122.056, 42.094
-121.648, 42.183
-121.239, 42.270
-120.829, 42.356
-120.418, 42.441
-120.005, 42.524
-119.592, 42.606
-119.178, 42.686
-118.763, 42.765
-118.347, 42.843
-117.930, 42.919
-117.512, 42.994
-117.093, 43.068
-116.673, 43.140
-116.252, 43.210
-115.830, 43.279
-115.408, 43.347
-114.984, 43.413
-114.560, 43.478
-114.135, 43.541
-113.709, 43.603
-113.282, 43.663
-112.855, 43.722
-112.427, 43.780
-111.998, 43.836
-111.568, 43.890
-111.138, 43.943
-110.275, 44.045
-109.843, 44.094
-109.410, 44.141
-108.976, 44.187
-108.542, 44.231
-108.107, 44.273
-107.672, 44.314
-107.236, 44.354
-106.799, 44.392
-106.363, 44.429
-105.925, 44.464
-105.487, 44.498
-105.049, 44.530
-104.610, 44.560
-104.171, 44.589
-103.732, 44.617
-103.292, 44.643
-102.852, 44.667
-102.411, 44.690
-101.970, 44.712
-101.529, 44.732
-101.088, 44.750
-100.646, 44.767
-100.204, 44.782
-99.762, 44.796
-99.320, 44.808
-98.878, 44.819
-98.435, 44.828
-97.993, 44.836
-97.550, 44.842
-97.107, 44.847
-96.664, 44.850
-96.221, 44.851
-95.779, 44.851
-95.336, 44.850
-94.893, 44.847
-94.450, 44.842
-94.007, 44.836
-93.565, 44.828
-93.122, 44.819
-92.680, 44.808
-92.238, 44.796
-91.796, 44.782
-91.354, 44.767
-90.912, 44.750
-90.471, 44.732
-90.030, 44.712
-89.589, 44.690
-89.148, 44.667
-88.708, 44.643
-88.268, 44.617
-87.829, 44.589
-86.075, 44.464
-85.637, 44.429
-85.201, 44.392
-84.328, 44.314
-83.893, 44.273
-76.592, 43.347
-76.170, 43.279
-75.327, 43.140
-74.907, 43.068
-74.488, 42.994
-74.070, 42.919
-73.653, 42.843
-73.237, 42.765
-72.822, 42.686
-72.408, 42.606
-71.995, 42.524
-71.582, 42.441
-71.171, 42.356
-123.804, 42.027
-123.399, 42.121
-122.993, 42.215
-122.585, 42.307
-122.177, 42.397
-121.767, 42.486
-121.356, 42.574
-120.944, 42.661
-120.531, 42.746
-120.118, 42.829
-119.703, 42.911
-119.287, 42.992
-118.870, 43.072
-118.452, 43.150
-118.033, 43.226
-117.613, 43.301
-117.192, 43.375
-116.770, 43.447
-116.348, 43.518
-115.924, 43.587
-115.500, 43.655
-115.074, 43.722
-114.648, 43.787
-114.221, 43.851
-113.794, 43.913
-113.365, 43.973
-112.936, 44.033
-112.505, 44.090
-112.074, 44.147
-111.643, 44.201
-111.211, 44.255
-110.777, 44.306
-109.909, 44.406
-109.474, 44.453
-109.039, 44.499
-108.602, 44.543
-108.166, 44.586
-107.728, 44.627
-107.290, 44.667
-106.852, 44.705
-106.413, 44.742
-105.973, 44.777
-105.533, 44.811
-105.093, 44.843
-104.652, 44.874
-104.211, 44.903
-103.769, 44.931
-103.327, 44.957
-102.885, 44.982
-102.442, 45.005
-101.999, 45.026
-101.556, 45.046
-101.113, 45.065
-100.669, 45.082
-100.225, 45.097
-99.781, 45.111
-99.336, 45.123
-98.892, 45.134
-98.447, 45.143
-98.002, 45.151
-97.558, 45.157
-97.113, 45.162
-96.668, 45.165
-96.223, 45.166
-95.777, 45.166
-95.332, 45.165
-94.887, 45.162
-94.442, 45.157
-93.998, 45.151
-93.553, 45.143
-93.108, 45.134
-92.664, 45.123
-92.219, 45.111
-91.775, 45.097
-91.331, 45.082
-90.887, 45.065
-90.444, 45.046
-90.001, 45.026
-89.558, 45.005
-89.115, 44.982
-88.673, 44.957
-88.231, 44.931
-87.348, 44.874
-86.027, 44.777
-85.587, 44.742
-85.148, 44.705
-84.710, 44.667
-84.272, 44.627
-83.834, 44.586
-83.398, 44.543
-76.076, 43.587
-75.652, 43.518
-75.230, 43.447
-74.808, 43.375
-74.387, 43.301
-73.967, 43.226
-73.548, 43.150
-73.130, 43.072
-72.713, 42.992
-72.297, 42.911
-71.882, 42.829
-71.469, 42.746
-71.056, 42.661
-124.338, 42.232
-123.933, 42.328
-123.526, 42.423
-123.118, 42.517
-122.709, 42.609
-122.298, 42.700
-121.887, 42.790
-121.475, 42.878
-121.061, 42.965
-120.646, 43.050
-120.231, 43.134
-119.814, 43.217
-119.396, 43.298
-118.978, 43.377
-118.558, 43.456
-118.137, 43.533
-117.715, 43.608
-117.293, 43.682
-116.869, 43.755
-116.445, 43.826
-116.019, 43.896
-115.593, 43.964
-115.166, 44.031
-114.738, 44.096
-114.309, 44.160
-113.879, 44.222
-113.448, 44.283
-113.017, 44.343
-112.585, 44.400
-112.152, 44.457
-111.718, 44.512
-111.284, 44.565
-110.849, 44.617
-110.413, 44.668
-109.977, 44.717
-109.540, 44.765
-109.102, 44.811
-108.664, 44.855
-108.225, 44.898
-107.785, 44.940
-107.345, 44.980
-106.905, 45.018
-106.464, 45.055
-106.022, 45.090
-105.580, 45.124
-105.137, 45.157
-104.695, 45.187
-104.251, 45.217
-103.807, 45.245
-103.363, 45.271
-102.919, 45.296
-102.474, 45.319
-102.029, 45.340
-101.583, 45.360
-101.138, 45.379
-100.692, 45.396
-100.246, 45.411
-99.799, 45.425
-99.353, 45.438
-98.906, 45.449
-98.459, 45.458
-98.012, 45.466
-97.565, 45.472
-97.118, 45.476
-96.671, 45.480
-96.224, 45.481
-95.776, 45.481
-95.329, 45.480
-94.882, 45.476
-94.435, 45.472
-93.988, 45.466
-93.541, 45.458
-93.094, 45.449
-92.647, 45.438
-92.201, 45.425
-91.754, 45.411
-91.308, 45.396
-90.862, 45.379
-90.417, 45.360
-89.971, 45.340
-89.526, 45.319
-89.081, 45.296
-88.637, 45.271
-88.193, 45.245
-87.749, 45.217
-85.095, 45.018
-84.655, 44.980
-84.215, 44.940
-83.775, 44.898
-83.336, 44.855
-75.981, 43.896
-75.555, 43.826
-75.131, 43.755
-74.707, 43.682
-74.285, 43.608
-73.863, 43.533
-73.442, 43.456
-73.022, 43.377
-72.604, 43.298
-72.186, 43.217
-71.769, 43.134
-71.354, 43.050
-70.939, 42.965
-124.062, 42.630
-123.654, 42.725
-123.244, 42.819
-122.833, 42.912
-122.421, 43.003
-122.008, 43.093
-121.594, 43.182
-121.179, 43.269
-120.762, 43.354
-120.345, 43.439
-119.926, 43.522
-119.507, 43.603
-119.086, 43.683
-118.665, 43.762
-118.242, 43.839
-117.819, 43.915
-117.394, 43.989
-116.969, 44.062
-116.542, 44.133
-116.115, 44.203
-115.687, 44.272
-115.258, 44.339
-114.828, 44.405
-114.397, 44.469
-113.965, 44.531
-113.532, 44.593
-113.099, 44.652
-112.665, 44.710
-112.230, 44.767
-111.795, 44.822
-111.358, 44.876
-110.921, 44.928
-110.483, 44.979
-110.045, 45.028
-109.606, 45.076
-109.166, 45.122
-108.726, 45.167
-108.285, 45.210
-107.843, 45.252
-107.401, 45.292
-106.958, 45.331
-106.515, 45.368
-106.071, 45.403
-105.627, 45.437
-105.182, 45.470
-104.737, 45.501
-104.292, 45.530
-103.846, 45.558
-103.400, 45.584
-102.953, 45.609
-102.506, 45.633
-102.059, 45.654
-101.611, 45.674
-101.163, 45.693
-100.715, 45.710
-100.267, 45.726
-99.818, 45.740
-99.369, 45.752
-98.920, 45.763
-98.471, 45.772
-98.022, 45.780
-97.573, 45.786
-97.124, 45.791
-96.674, 45.794
-96.225, 45.796
-95.775, 45.796
-95.326, 45.794
-94.876, 45.791
-94.427, 45.786
-93.978, 45.780
-93.529, 45.772
-93.080, 45.763
-92.631, 45.752
-92.182, 45.740
-91.733, 45.726
-91.285, 45.710
-90.837, 45.693
-90.389, 45.674
-89.941, 45.654
-89.494, 45.633
-89.047, 45.609
-88.600, 45.584
-88.154, 45.558
-87.708, 45.530
-85.042, 45.331
-84.599, 45.292
-84.157, 45.252
-83.715, 45.210
-75.885, 44.203
-75.458, 44.133
-75.031, 44.062
-74.606, 43.989
-74.181, 43.915
-73.758, 43.839
-73.335, 43.762
-72.914, 43.683
-72.493, 43.603
-72.074, 43.522
-71.655, 43.439
-71.238, 43.354
-70.821, 43.269
-124.193, 42.931
-123.783, 43.027
-123.371, 43.121
-122.959, 43.214
-122.545, 43.306
-122.130, 43.396
-121.715, 43.485
-121.297, 43.572
-120.879, 43.659
-120.460, 43.743
-120.040, 43.826
-119.619, 43.908
-119.196, 43.989
-118.773, 44.068
-118.348, 44.145
-117.923, 44.221
-117.497, 44.296
-117.069, 44.369
-116.641, 44.441
-116.212, 44.511
-115.781, 44.580
-115.350, 44.647
-114.918, 44.713
-114.486, 44.777
-114.052, 44.840
-113.617, 44.902
-113.182, 44.962
-112.746, 45.020
-112.309, 45.077
-111.871, 45.133
-111.433, 45.187
-110.994, 45.239
-110.554, 45.290
-110.113, 45.339
-109.672, 45.387
-109.230, 45.434
-108.788, 45.479
-108.345, 45.522
-107.901, 45.564
-107.457, 45.604
-107.012, 45.643
-106.567, 45.680
-106.121, 45.716
-105.675, 45.750
-105.228, 45.783
-104.780, 45.814
-104.333, 45.843
-103.885, 45.871
-103.436, 45.898
-102.987, 45.923
-102.538, 45.946
-102.089, 45.968
-101.639, 45.988
-101.189, 46.007
-100.738, 46.024
-100.288, 46.040
-99.837, 46.054
-99.386, 46.066
-98.935, 46.077
-98.484, 46.086
-98.032, 46.094
-97.581, 46.101
-97.129, 46.105
-96.678, 46.108
-96.226, 46.110
-95.774, 46.110
-95.322, 46.108
-94.871, 46.105
-94.419, 46.101
-93.968, 46.094
-93.516, 46.086
-93.065, 46.077
-92.614, 46.066
-92.163, 46.054
-91.712, 46.040
-91.262, 46.024
-90.811, 46.007
-90.361, 45.988
-89.911, 45.968
-89.462, 45.946
-89.013, 45.923
-88.564, 45.898
-88.115, 45.871
-87.667, 45.843
-87.220, 45.814
-84.988, 45.643
-84.543, 45.604
-75.359, 44.441
-74.931, 44.369
-74.503, 44.296
-74.077, 44.221
-73.652, 44.145
-73.227, 44.068
-72.804, 43.989
-72.381, 43.908
-71.960, 43.826
-71.121, 43.659
-70.703, 43.572
-124.325, 43.232
-123.913, 43.328
-123.500, 43.423
-123.086, 43.516
-122.670, 43.608
-122.254, 43.699
-121.836, 43.788
-121.417, 43.876
-120.997, 43.962
-120.576, 44.047
-120.154, 44.131
-119.731, 44.213
-119.307, 44.294
-118.882, 44.373
-118.456, 44.451
-118.028, 44.527
-117.600, 44.602
-117.171, 44.676
-116.740, 44.748
-116.309, 44.818
-115.877, 44.887
-115.444, 44.955
-115.010, 45.021
-114.575, 45.086
-114.140, 45.149
-113.703, 45.211
-113.266, 45.271
-112.828, 45.330
-112.389, 45.387
-111.949, 45.443
-111.509, 45.497
-111.067, 45.549
-110.625, 45.601
-110.183, 45.650
-109.740, 45.698
-109.296, 45.745
-108.851, 45.790
-108.406, 45.834
-107.960, 45.876
-107.513, 45.916
-107.067, 45.955
-106.619, 45.992
-106.171, 46.028
-105.722, 46.063
-105.273, 46.095
-104.824, 46.127
-104.374, 46.156
-103.924, 46.184
-103.473, 46.211
-103.022, 46.236
-102.571, 46.259
-102.119, 46.281
-101.667, 46.302
-101.215, 46.320
-100.762, 46.338
-100.309, 46.353
-99.856, 46.367
-99.403, 46.380
-98.950, 46.391
-98.496, 46.400
-98.042, 46.408
-97.589, 46.415
-97.135, 46.419
-96.681, 46.422
-96.227, 46.424
-95.773, 46.424
-95.319, 46.422
-94.865, 46.419
-94.411, 46.415
-93.958, 46.408
-93.504, 46.400
-93.050, 46.391
-92.597, 46.380
-92.144, 46.367
-91.691, 46.353
-91.238, 46.338
-90.785, 46.320
-90.333, 46.302
-89.881, 46.281
-89.429, 46.259
-88.978, 46.236
-88.527, 46.211
-88.076, 46.184
-87.626, 46.156
-87.176, 46.127
-86.727, 46.095
-86.278, 46.063
-85.829, 46.028
-84.933, 45.955
-75.260, 44.748
-74.829, 44.676
-74.400, 44.602
-73.972, 44.527
-73.544, 44.451
-73.118, 44.373
-72.693, 44.294
-72.269, 44.213
-71.846, 44.131
-71.424, 44.047
-71.003, 43.962
-70.164, 43.788
-124.044, 43.629
-123.630, 43.724
-123.214, 43.818
-122.797, 43.910
-122.378, 44.001
-121.959, 44.091
-121.538, 44.179
-121.117, 44.266
-120.694, 44.351
-120.270, 44.435
-119.845, 44.518
-119.419, 44.599
-118.992, 44.678
-118.564, 44.757
-118.135, 44.833
-117.704, 44.908
-117.273, 44.982
-116.841, 45.055
-116.408, 45.125
-115.974, 45.195
-115.539, 45.263
-115.103, 45.329
-114.666, 45.394
-114.228, 45.458
-113.790, 45.519
-113.351, 45.580
-112.910, 45.639
-112.469, 45.696
-112.028, 45.752
-111.585, 45.807
-111.142, 45.859
-110.698, 45.911
-110.253, 45.961
-109.807, 46.009
-109.361, 46.056
-108.915, 46.101
-108.467, 46.145
-108.019, 46.187
-107.571, 46.228
-107.122, 46.267
-106.672, 46.304
-106.222, 46.340
-105.771, 46.375
-105.320, 46.408
-104.868, 46.439
-104.416, 46.469
-103.963, 46.497
-103.510, 46.524
-103.057, 46.549
-102.604, 46.573
-102.150, 46.595
-101.695, 46.615
-101.241, 46.634
-100.786, 46.651
-100.331, 46.667
-99.876, 46.681
-99.420, 46.694
-98.964, 46.705
-98.509, 46.714
-98.053, 46.722
-97.597, 46.728
-97.140, 46.733
-96.684, 46.736
-96.228, 46.738
-95.772, 46.738
-95.316, 46.736
-94.860, 46.733
-93.491, 46.714
-93.036, 46.705
-92.580, 46.694
-92.124, 46.681
-91.669, 46.667
-91.214, 46.651
-90.759, 46.634
-89.850, 46.595
-89.396, 46.573
-88.943, 46.549
-88.490, 46.524
-88.037, 46.497
-87.584, 46.469
-87.132, 46.439
-86.680, 46.408
-86.229, 46.375
-85.778, 46.340
-85.328, 46.304
-84.878, 46.267
-84.429, 46.228
-74.727, 44.982
-74.296, 44.908
-73.865, 44.833
-73.436, 44.757
-73.008, 44.678
-72.581, 44.599
-72.155, 44.518
-71.730, 44.435
-71.306, 44.351
-70.883, 44.266
-70.462, 44.179
-70.041, 44.091
-69.622, 44.001
-123.761, 44.025
-123.343, 44.119
-122.924, 44.212
-122.504, 44.304
-122.083, 44.394
-121.661, 44.482
-121.237, 44.569
-120.812, 44.655
-120.387, 44.739
-119.960, 44.822
-119.532, 44.903
-119.103, 44.983
-118.673, 45.062
-118.242, 45.139
-117.810, 45.214
-117.377, 45.288
-116.942, 45.361
-116.507, 45.432
-116.071, 45.502
-115.634, 45.570
-115.196, 45.637
