 nmsg,subset,cycletime,ntb,SID,XOB,YOB,DHR,TYP,ELV,SAID,T29,POB,QOB,TOB,ZOB,UOB,VOB,PWO,CAT,PRSS,PQM,QQM,TQM,ZQM,WQM,NUL,PWQ,POE,QOE,TOE,NUL,WOE,NUL,PWE,
 31,SFCSHP,2022042912,16,SMPL627,242.8,32.7,0.0,180.0,0.0,100000000000.0,522.0,1016.0,7058.0,14.3,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,18,SMPL628,169.6,38.1,0.0,180.0,0.0,100000000000.0,522.0,1020.0,6523.0,12.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,21,SMPL629,303.8,46.8,0.0,180.0,0.0,100000000000.0,522.0,1007.5,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,23,SMPL630,325.1,47.3,0.0,180.0,0.0,100000000000.0,522.0,1005.8,9945.0,14.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,25,SMPL631,252.3,20.6,0.0,180.0,0.0,100000000000.0,525.0,1009.4,15277.0,23.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,27,SMPL632,287.5,24.6,0.0,180.0,0.0,100000000000.0,522.0,1019.3,15316.0,24.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,28,SMPL633,271.8,26.2,0.0,180.0,0.0,100000000000.0,522.0,1013.9,16582.0,23.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,30,SMPL634,269.0,28.1,0.0,180.0,0.0,100000000000.0,522.0,1014.4,10320.0,24.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,32,SMPL635,271.4,30.4,0.0,180.0,0.0,100000000000.0,522.0,1015.0,14818.0,20.9,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,34,SMPL636,280.3,31.8,0.0,180.0,0.0,100000000000.0,522.0,1022.1,7711.0,22.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,36,SMPL637,280.3,31.9,0.0,180.0,0.0,100000000000.0,522.0,1022.6,8295.0,21.6,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,37,SMPL638,241.8,33.7,0.0,180.0,0.0,100000000000.0,522.0,1016.3,6682.0,11.6,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,2.0,2.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,38,SMPL639,314.0,35.2,0.0,180.0,0.0,100000000000.0,522.0,1013.8,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,2.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,39,SMPL640,237.6,37.90000000000001,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,-1.1,-1.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,61,SMPL641,236.0,44.6,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,-2.6,0.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,63,SMPL642,286.5,45.40000000000001,0.0,294.0,0.0,100000000000.0,525.0,1013.3,100000000000.0,100000000000.0,100000000000.0,0.0,-3.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,139,SMPL643,1.8,57.00000000000001,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,8,SMPL644,358.6,58.00000000000001,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,0.0,-2.1,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,12,SMPL645,358.3,58.3,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,14,SMPL646,0.8,58.3,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,1.7,-9.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,19,SMPL647,1.5,59.3,0.0,294.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,100000000000.0,-3.5,-3.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,50,SMPL648,237.67,37.8,0.4,294.0,0.0,100000000000.0,531.0,1013.3,100000000000.0,100000000000.0,100000000000.0,-0.9,-0.3,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,52,SMPL649,237.67,37.8,0.5,294.0,0.0,100000000000.0,531.0,1013.3,100000000000.0,100000000000.0,100000000000.0,-1.5,-0.3,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,66,SMPL650,272.12,43.05,-0.5,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.0,3.5,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,68,SMPL651,272.12,43.05,-0.33333,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.0,3.5,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,70,SMPL652,272.12,43.05,-0.16667,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.3,3.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,72,SMPL653,272.12,43.05,0.0,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.7,4.4,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,74,SMPL654,272.12,43.05,0.16667,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.3,3.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,76,SMPL655,272.12,43.05,0.33333,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.3,3.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,78,SMPL656,272.12,43.05,0.5,294.0,176.0,100000000000.0,531.0,991.6,100000000000.0,100000000000.0,100000000000.0,-3.5,3.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,84,SMPL657,273.61,45.37,-0.5,294.0,184.0,100000000000.0,531.0,990.5,100000000000.0,100000000000.0,100000000000.0,-5.4,1.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,86,SMPL658,273.61,45.37,-0.33333,294.0,184.0,100000000000.0,531.0,990.5,100000000000.0,100000000000.0,100000000000.0,-5.800000000000002,3.3,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 33,SFCSHP,2022042912,88,SMPL659,273.61,45.37,-0.16667,294.0,184.0,100000000000.0,531.0,990.5,100000000000.0,100000000000.0,100000000000.0,-5.5,4.600000000000001,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,40,SMPL660,237.6,37.90000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,5524.0,10.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,62,SMPL661,236.0,44.6,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,7.9,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,64,SMPL662,286.5,45.40000000000001,0.0,194.0,0.0,100000000000.0,525.0,1013.3,1545.0,2.8,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,98,SMPL663,358.4,49.6,0.0,194.0,0.0,100000000000.0,522.0,1013.3,6046.0,11.9,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,99,SMPL664,354.4,50.00000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,6215.0,10.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,112,SMPL665,4.100000000000001,51.90000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,5297.0,12.3,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,118,SMPL666,357.00000000000017,53.3,0.0,194.0,0.0,100000000000.0,522.0,1013.3,4867.0,13.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,125,SMPL667,354.00000000000017,54.00000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,5800.0,10.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,132,SMPL668,355.00000000000017,54.6,0.0,194.0,0.0,100000000000.0,522.0,1013.3,4937.0,9.5,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,135,SMPL669,353.9,55.6,0.0,194.0,0.0,100000000000.0,522.0,1013.3,5602.0,10.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,136,SMPL670,354.6,55.8,0.0,194.0,0.0,100000000000.0,522.0,1013.3,6432.0,12.2,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,137,SMPL671,2.2,56.3,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,138,SMPL672,1.1,56.8,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,140,SMPL673,1.8,57.00000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,5680.0,9.9,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 31,SFCSHP,2022042912,141,SMPL674,1.9,57.00000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,1,SMPL675,356.1,57.6,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,9,SMPL676,358.6,58.00000000000001,0.0,194.0,0.0,100000000000.0,522.0,1013.3,6088.0,12.1,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,10,SMPL677,7.000000000000001,58.1,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,11,SMPL678,1.1,58.2,0.0,194.0,0.0,100000000000.0,522.0,1013.3,100000000000.0,100000000000.0,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,100000000000.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,13,SMPL679,358.3,58.3,0.0,194.0,0.0,100000000000.0,522.0,1013.3,5720.0,8.9,0.0,100000000000.0,100000000000.0,100000000000.0,0.0,100000000000.0,3.0,3.0,2.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,34,SMPL680,220.0,-2.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-7.9,1.4,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,37,SMPL681,205.0,2.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-7.5,2.7,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,38,SMPL682,220.0,2.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-8.9,1.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,39,SMPL683,205.1,5.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-6.9,1.2,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,40,SMPL684,220.0,5.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-6.100000000000001,3.5,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,41,SMPL685,235.1,5.100000000000001,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-3.1,2.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,42,SMPL686,205.0,7.9,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-7.800000000000002,-4.5,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,43,SMPL687,234.9,8.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-0.3,-0.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,44,SMPL688,219.8,9.0,0.0,282.0,0.0,100000000000.0,562.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-4.9,0.9,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,45,SMPL689,270.9,28.2,-0.5,282.0,0.0,100000000000.0,561.0,1013.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,46,SMPL690,270.9,28.2,0.5,282.0,0.0,100000000000.0,561.0,1013.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,133,SMPL691,1.5,53.6,0.0,282.0,0.0,100000000000.0,561.0,1013.0,100000000000.0,100000000000.0,100000000000.0,0.0,-3.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 32,SFCSHP,2022042912,150,SMPL692,188.0,55.00000000000001,-0.16667,282.0,0.0,100000000000.0,561.0,1013.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 34,SFCSHP,2022042912,103,SMPL693,1.7,61.00000000000001,0.0,282.0,0.0,100000000000.0,561.0,1013.0,100000000000.0,100000000000.0,100000000000.0,1.4,-1.6,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 35,SFCSHP,2022042912,155,SMPL694,220.0,-2.0,0.0,282.0,0.0,100000000000.0,563.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-7.5,0.6000000000000001,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
 35,SFCSHP,2022042912,158,SMPL695,205.0,2.0,0.0,282.0,0.0,100000000000.0,563.0,1013.0,100000000000.0,100000000000.0,100000000000.0,-7.7,3.1,100000000000.0,6.0,100000000000.0,3.0,100000000000.0,100000000000.0,100000000000.0,2.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,
